date,machine_id,target_units,units_produced,defective_units,downtime_minutes,shift_duration_min,failure_flag,efficiency_pct,defect_rate_pct,downtime_pct,efficiency_pct_baseline,efficiency_pct_zscore,efficiency_pct_breach,defect_rate_pct_baseline,defect_rate_pct_zscore,defect_rate_pct_breach,downtime_pct_baseline,downtime_pct_zscore,downtime_pct_breach,breach_count,severity,is_anomaly
2026-01-01,M3,1652,1524,27,47,1440,False,92.25,1.77,3.26,,,False,,,False,,,False,0,NONE,False
2026-01-02,M3,1652,1519,38,79,1440,False,91.95,2.5,5.49,,,False,,,False,,,False,0,NONE,False
2026-01-03,M3,1156,1086,24,59,1440,False,93.94,2.21,4.1,,,False,,,False,,,False,0,NONE,False
2026-01-04,M3,1156,1117,22,48,1440,False,96.63,1.97,3.33,,,False,,,False,,,False,0,NONE,False
2026-01-05,M3,1652,1541,30,69,1440,False,93.28,1.95,4.79,,,False,,,False,,,False,0,NONE,False
2026-01-06,M3,1652,1564,24,72,1440,False,94.67,1.53,5.0,93.61,0.57,False,2.08,-1.95,False,4.19,0.84,False,0,NONE,False
2026-01-07,M3,1652,1553,26,67,1440,False,94.01,1.67,4.65,93.79,0.13,False,1.99,-0.94,False,4.33,0.35,False,0,NONE,False
2026-01-08,M3,1652,1518,32,60,1440,False,91.89,2.11,4.17,93.82,-1.22,False,1.94,0.5,False,4.37,-0.24,False,0,NONE,False
2026-01-09,M3,1652,1566,23,49,1440,False,94.79,1.47,3.4,93.58,0.75,False,1.96,-1.58,False,4.35,-1.21,False,0,NONE,False
2026-01-10,M3,1156,1065,22,59,1440,False,92.13,2.07,4.1,93.71,-1.01,False,1.91,0.48,False,4.24,-0.18,False,0,NONE,False
2026-01-11,M3,1156,1069,17,69,1440,False,92.47,1.59,4.79,93.55,-0.7,False,1.92,-1.05,False,4.23,0.74,False,0,NONE,False
2026-01-12,M3,1652,1556,22,66,1440,False,94.19,1.41,4.58,93.46,0.49,False,1.89,-1.51,False,4.28,0.41,False,0,NONE,False
2026-01-13,M3,1652,1612,34,41,1440,False,97.58,2.11,2.85,93.52,2.79,False,1.85,0.76,False,4.3,-2.05,False,0,NONE,False
2026-01-14,M3,1652,1585,33,56,1440,False,95.94,2.08,3.89,93.83,1.18,False,1.87,0.63,False,4.19,-0.38,False,0,NONE,False
2026-01-15,M3,1652,1607,35,62,1440,False,97.28,2.18,4.31,93.98,1.82,False,1.89,0.91,False,4.17,0.18,False,0,NONE,False
2026-01-16,M3,1652,1564,29,67,1440,False,94.67,1.85,4.65,94.34,0.17,False,1.92,-0.21,False,4.25,0.56,False,0,NONE,False
2026-01-17,M3,1156,1096,23,44,1440,False,94.81,2.1,3.06,94.53,0.15,False,1.87,0.81,False,4.19,-1.78,False,0,NONE,False
2026-01-18,M3,1156,1085,25,64,1440,False,93.86,2.3,4.44,94.6,-0.41,False,1.86,1.6,False,4.11,0.47,False,0,NONE,False
2026-01-19,M3,1652,1528,29,52,1440,False,92.49,1.9,3.61,94.4,-1.11,False,1.89,0.04,False,4.19,-0.87,False,0,NONE,False
2026-01-20,M3,1652,1549,41,66,1440,False,93.77,2.65,4.58,94.34,-0.32,False,1.88,2.59,True,4.11,0.71,False,1,LOW,True
2026-01-21,M3,1652,1545,29,55,1440,False,93.52,1.88,3.82,94.28,-0.43,False,1.96,-0.25,False,4.08,-0.41,False,0,NONE,False
2026-01-22,M3,1652,1530,38,61,1440,False,92.62,2.48,4.24,94.24,-0.91,False,1.98,1.51,False,4.02,0.37,False,0,NONE,False
2026-01-23,M3,1652,1599,39,56,1440,False,96.79,2.44,3.89,94.29,1.46,False,2.0,1.22,False,4.02,-0.22,False,0,NONE,False
2026-01-24,M3,1156,1084,26,37,1440,False,93.77,2.4,2.57,94.44,-0.36,False,2.07,0.96,False,4.06,-2.54,False,0,NONE,False
2026-01-25,M3,1156,1074,25,67,1440,False,92.91,2.33,4.65,94.55,-0.95,False,2.1,0.66,False,3.95,0.99,False,0,NONE,False
2026-01-26,M3,1652,1522,24,52,1440,False,92.13,1.58,3.61,94.59,-1.45,False,2.15,-1.78,False,3.94,-0.47,False,0,NONE,False
2026-01-27,M3,1652,1513,28,59,1440,False,91.59,1.85,4.1,94.44,-1.57,False,2.16,-1.07,False,3.87,0.34,False,0,NONE,False
2026-01-28,M3,1652,1649,29,71,1440,False,99.82,1.76,4.93,94.01,3.38,False,2.14,-1.26,False,3.96,1.6,False,0,NONE,False
2026-01-29,M3,1652,1540,29,51,1440,False,93.22,1.88,3.54,94.29,-0.47,False,2.12,-0.75,False,4.03,-0.75,False,0,NONE,False
2026-01-30,M3,1652,1554,37,41,1440,False,94.07,2.38,2.85,94.0,0.03,False,2.1,0.86,False,3.98,-1.69,False,0,NONE,False
2026-01-31,M3,1156,1116,18,38,1440,False,96.54,1.61,2.64,93.96,1.22,False,2.14,-1.61,False,3.85,-1.73,False,0,NONE,False
2026-02-01,M3,1156,1116,23,81,1440,False,96.54,2.06,5.62,94.08,1.11,False,2.1,-0.12,False,3.82,2.42,True,1,LOW,True
2026-02-02,M3,1652,1543,36,62,1440,False,93.4,2.33,4.31,94.27,-0.38,False,2.09,0.69,False,3.9,0.46,False,0,NONE,False
2026-02-03,M3,1652,1585,33,51,1440,False,95.94,2.08,3.54,94.34,0.71,False,2.12,-0.1,False,3.95,-0.47,False,0,NONE,False
2026-02-04,M3,1652,1558,35,56,1440,False,94.31,2.25,3.89,94.49,-0.08,False,2.08,0.55,False,3.88,0.01,False,0,NONE,False
2026-02-05,M3,1652,1566,31,59,1440,False,94.79,1.98,4.1,94.55,0.11,False,2.1,-0.39,False,3.88,0.25,False,0,NONE,False
2026-02-06,M3,1652,1595,30,58,1440,False,96.55,1.88,4.03,94.7,0.84,False,2.07,-0.63,False,3.87,0.18,False,0,NONE,False
2026-02-07,M3,1156,1081,21,63,1440,False,93.51,1.94,4.38,94.68,-0.53,False,2.03,-0.31,False,3.88,0.58,False,0,NONE,False
2026-02-08,M3,1156,1094,24,45,1440,False,94.64,2.19,3.12,94.67,-0.01,False,1.99,0.76,False,4.01,-1.14,False,0,NONE,False
2026-02-09,M3,1652,1533,26,43,1440,False,92.8,1.7,2.99,94.79,-0.93,False,1.98,-1.14,False,3.9,-1.15,False,0,NONE,False
2026-02-10,M3,1652,986,82,492,1440,True,59.69,8.32,34.17,94.84,-16.81,True,1.99,26.96,True,3.86,36.68,True,3,HIGH,True
2026-02-11,M3,1652,1061,78,471,1440,True,64.23,7.35,32.71,92.56,-2.94,True,2.45,2.87,True,6.01,3.28,True,3,HIGH,True
2026-02-12,M3,1652,911,74,526,1440,True,55.15,8.12,36.53,90.02,-2.91,True,2.85,2.47,True,7.99,2.64,True,3,HIGH,True
2026-02-13,M3,1652,1561,34,50,1440,False,94.49,2.18,3.47,87.3,0.48,False,3.3,-0.44,False,10.35,-0.52,False,0,NONE,False
2026-02-14,M3,1156,1079,27,75,1440,False,93.34,2.5,5.21,87.33,0.4,False,3.28,-0.31,False,10.39,-0.4,False,0,NONE,False
2026-02-15,M3,1156,1105,27,53,1440,False,95.59,2.44,3.68,87.1,0.57,False,3.35,-0.36,False,10.58,-0.53,False,0,NONE,False
2026-02-16,M3,1652,1512,30,65,1440,False,91.53,1.98,4.51,87.03,0.3,False,3.38,-0.56,False,10.44,-0.45,False,0,NONE,False
2026-02-17,M3,1652,1540,35,50,1440,False,93.22,2.27,3.47,86.9,0.42,False,3.35,-0.43,False,10.45,-0.54,False,0,NONE,False
2026-02-18,M3,1652,1564,40,46,1440,False,94.67,2.56,3.19,86.7,0.54,False,3.36,-0.32,False,10.45,-0.56,False,0,NONE,False
2026-02-19,M3,1652,1562,32,29,1440,False,94.55,2.05,2.01,86.73,0.53,False,3.39,-0.54,False,10.4,-0.64,False,0,NONE,False
2026-02-20,M3,1652,1556,29,76,1440,False,94.19,1.86,5.28,86.71,0.51,False,3.39,-0.62,False,10.25,-0.38,False,0,NONE,False
2026-02-21,M3,1156,1081,17,73,1440,False,93.51,1.57,5.07,86.54,0.47,False,3.39,-0.73,False,10.34,-0.4,False,0,NONE,False
2026-02-22,M3,1156,1077,21,31,1440,False,93.17,1.95,2.15,86.54,0.45,False,3.36,-0.57,False,10.39,-0.63,False,0,NONE,False
2026-02-23,M3,1652,1556,33,51,1440,False,94.19,2.12,3.54,86.44,0.53,False,3.35,-0.49,False,10.32,-0.52,False,0,NONE,False
2026-02-24,M3,1652,1568,41,56,1440,False,94.92,2.61,3.89,86.54,0.57,False,3.38,-0.31,False,10.36,-0.49,False,0,NONE,False
2026-02-25,M3,1652,1556,47,77,1440,False,94.19,3.02,5.35,89.05,0.41,False,2.97,0.03,False,8.19,-0.25,False,0,NONE,False
2026-02-26,M3,1652,1537,28,60,1440,False,93.04,1.82,4.17,91.19,0.18,False,2.66,-0.52,False,6.24,-0.24,False,0,NONE,False
2026-02-27,M3,1652,1551,31,63,1440,False,93.89,2.0,4.38,93.9,-0.01,False,2.21,-0.54,False,3.93,0.42,False,0,NONE,False
2026-02-28,M3,1156,1088,22,47,1440,False,94.12,2.02,3.26,93.86,0.26,False,2.2,-0.45,False,3.99,-0.68,False,0,NONE,False
2026-03-01,M3,1156,1103,26,75,1440,False,95.42,2.36,5.21,93.91,1.52,False,2.16,0.52,False,3.85,1.31,False,0,NONE,False
2026-03-02,M3,1652,1578,32,59,1440,False,95.52,2.03,4.1,93.9,1.67,False,2.16,-0.34,False,3.96,0.13,False,0,NONE,False
2026-03-03,M3,1652,1555,26,45,1440,False,94.13,1.67,3.12,94.19,-0.07,False,2.16,-1.31,False,3.93,-0.75,False,0,NONE,False
2026-03-04,M3,1652,1560,42,61,1440,False,94.43,2.69,4.24,94.25,0.24,False,2.12,1.45,False,3.91,0.3,False,0,NONE,False
2026-03-05,M3,1652,1513,20,45,1440,False,91.59,1.32,3.12,94.23,-3.63,True,2.13,-1.98,False,3.98,-0.8,False,1,LOW,True
2026-03-06,M3,1652,1575,34,71,1440,False,95.34,2.16,4.93,94.02,1.31,False,2.07,0.19,False,4.06,0.9,False,0,NONE,False
2026-03-07,M3,1156,1099,23,51,1440,False,95.07,2.09,3.54,94.1,0.91,False,2.1,-0.01,False,4.04,-0.53,False,0,NONE,False
2026-03-08,M3,1156,1087,19,54,1440,False,94.03,1.75,3.75,94.22,-0.17,False,2.13,-0.89,False,3.93,-0.2,False,0,NONE,False
2026-03-09,M3,1652,1576,27,59,1440,False,95.4,1.71,4.1,94.28,1.08,False,2.12,-0.92,False,4.04,0.08,False,0,NONE,False
2026-03-10,M3,1652,1561,21,43,1440,False,94.49,1.35,2.99,94.36,0.12,False,2.09,-1.62,False,4.08,-1.52,False,0,NONE,False
2026-03-11,M3,1652,1540,28,35,1440,False,93.22,1.82,2.43,94.33,-1.04,False,2.0,-0.38,False,4.02,-2.05,False,0,NONE,False
2026-03-12,M3,1652,1520,36,53,1440,False,92.01,2.37,3.68,94.26,-2.03,True,1.91,1.25,False,3.81,-0.17,False,1,LOW,True
2026-03-13,M3,1652,1577,39,51,1440,False,95.46,2.47,3.54,94.19,1.04,False,1.95,1.35,False,3.77,-0.3,False,0,NONE,False
2026-03-14,M3,1156,1068,23,67,1440,False,92.39,2.15,4.65,94.3,-1.51,False,1.99,0.4,False,3.72,1.24,False,0,NONE,False
2026-03-15,M3,1156,1089,21,61,1440,False,94.2,1.93,4.24,94.18,0.02,False,2.0,-0.16,False,3.81,0.54,False,0,NONE,False
2026-03-16,M3,1652,1561,30,72,1440,False,94.49,1.92,5.0,94.09,0.3,False,1.96,-0.11,False,3.75,1.83,False,0,NONE,False
2026-03-17,M3,1652,1552,31,70,1440,False,93.95,2.0,4.86,94.02,-0.05,False,1.96,0.11,False,3.81,1.38,False,0,NONE,False
2026-03-18,M3,1652,1520,29,49,1440,False,92.01,1.91,3.4,94.01,-1.58,False,1.98,-0.18,False,3.93,-0.68,False,0,NONE,False
2026-03-19,M3,1652,1530,32,81,1440,False,92.62,2.09,5.62,93.83,-0.89,False,1.92,0.5,False,3.87,2.22,True,1,LOW,True
2026-03-20,M3,1652,1537,24,67,1440,False,93.04,1.56,4.65,93.91,-0.69,False,1.98,-1.49,False,4.05,0.68,False,0,NONE,False
2026-03-21,M3,1156,1067,24,55,1440,False,92.3,2.25,3.82,93.74,-1.2,False,1.94,1.05,False,4.03,-0.25,False,0,NONE,False
2026-03-22,M3,1156,1088,23,55,1440,False,94.12,2.11,3.82,93.54,0.48,False,1.95,0.53,False,4.05,-0.27,False,0,NONE,False
2026-03-23,M3,1652,1569,39,68,1440,False,94.98,2.49,4.72,93.55,1.19,False,1.97,1.69,False,4.06,0.78,False,0,NONE,False
2026-03-24,M3,1652,1550,28,52,1440,False,93.83,1.81,3.61,93.52,0.27,False,2.03,-0.68,False,4.1,-0.56,False,0,NONE,False
2026-03-25,M3,1652,1534,30,46,1440,False,92.86,1.96,3.19,93.47,-0.55,False,2.06,-0.38,False,4.15,-1.16,False,0,NONE,False
2026-03-26,M3,1652,1583,34,47,1440,False,95.82,2.15,3.26,93.45,2.1,False,2.07,0.3,False,4.2,-1.3,False,0,NONE,False
2026-03-27,M3,1652,1517,30,46,1440,False,91.83,1.98,3.19,93.72,-1.55,False,2.06,-0.31,False,4.17,-1.3,False,0,NONE,False
2026-03-28,M3,1156,1098,21,62,1440,False,94.98,1.91,4.31,93.46,1.26,False,2.02,-0.52,False,4.15,0.21,False,0,NONE,False
2026-03-29,M3,1156,1089,21,73,1440,False,94.2,1.93,5.07,93.64,0.45,False,2.0,-0.35,False,4.12,1.23,False,0,NONE,False
2026-03-30,M3,1652,1531,23,53,1440,False,92.68,1.5,3.68,93.64,-0.79,False,2.0,-2.34,False,4.18,-0.62,False,0,NONE,False
2026-03-31,M3,1652,1565,31,68,1440,False,94.73,1.98,4.72,93.52,0.99,False,1.98,0.02,False,4.09,0.81,False,0,NONE,False
2026-04-01,M3,1652,1591,31,67,1440,False,96.31,1.95,4.65,93.57,2.17,False,1.97,-0.09,False,4.08,0.74,False,0,NONE,False
2026-04-02,M3,1652,1543,34,41,1440,False,93.4,2.2,2.85,93.88,-0.35,False,1.98,0.88,False,4.16,-1.73,False,0,NONE,False
2026-04-03,M3,1652,1579,27,35,1440,False,95.58,1.71,2.43,93.93,1.24,False,1.98,-1.06,False,3.97,-2.16,False,0,NONE,False
2026-04-04,M3,1156,1085,16,30,1440,False,93.86,1.47,2.08,94.12,-0.19,False,2.0,-2.16,False,3.81,-2.18,False,0,NONE,False
2026-04-05,M3,1156,1066,22,84,1440,False,92.21,2.06,5.83,94.23,-1.58,False,1.94,0.45,False,3.68,2.34,True,1,LOW,True
2026-04-06,M3,1652,1605,38,29,1440,False,97.15,2.37,2.01,94.09,2.21,False,1.94,1.63,False,3.83,-1.68,False,0,NONE,False
2026-04-07,M3,1652,1507,33,48,1440,False,91.22,2.19,3.33,94.25,-1.9,False,1.93,1.06,False,3.63,-0.26,False,0,NONE,False
2026-04-08,M3,1652,1523,36,55,1440,False,92.19,2.36,3.82,94.06,-1.04,False,1.95,1.59,False,3.61,0.18,False,0,NONE,False
2026-04-09,M3,1652,1540,26,71,1440,False,93.22,1.69,4.93,94.01,-0.43,False,1.98,-1.06,False,3.66,1.11,False,0,NONE,False
2026-04-10,M3,1652,1500,36,65,1440,False,90.8,2.4,4.51,93.83,-1.71,False,1.95,1.59,False,3.78,0.62,False,0,NONE,False
2026-04-11,M3,1156,1028,16,64,1440,False,88.93,1.56,4.44,93.75,-2.57,True,1.98,-1.37,False,3.87,0.48,False,1,LOW,True
2026-04-12,M3,1156,1065,16,60,1440,False,92.13,1.5,4.17,93.32,-0.53,False,1.96,-1.39,False,3.88,0.24,False,0,NONE,False
2026-04-13,M3,1652,1525,30,47,1440,False,92.31,1.97,3.26,93.17,-0.39,False,1.92,0.13,False,3.82,-0.49,False,0,NONE,False
2026-04-14,M3,1652,1552,26,58,1440,False,93.95,1.68,4.03,93.15,0.36,False,1.96,-0.85,False,3.79,0.21,False,0,NONE,False
2026-04-15,M3,1652,1554,34,49,1440,False,94.07,2.19,3.4,93.09,0.44,False,1.94,0.76,False,3.74,-0.3,False,0,NONE,False
2026-04-16,M3,1652,1523,28,41,1440,False,92.19,1.84,2.85,92.93,-0.36,False,1.95,-0.33,False,3.65,-0.73,False,0,NONE,False
2026-04-17,M3,1652,1592,32,45,1440,False,96.37,2.01,3.12,92.84,1.73,False,1.93,0.24,False,3.65,-0.48,False,0,NONE,False
2026-04-18,M3,1156,1098,29,51,1440,False,94.98,2.64,3.54,92.9,0.98,False,1.95,2.09,True,3.7,-0.15,False,1,LOW,True
2026-04-19,M3,1156,1089,18,73,1440,False,94.2,1.65,5.07,92.98,0.56,False,2.03,-1.1,False,3.8,1.33,False,0,NONE,False
2026-04-20,M3,1652,1514,28,70,1440,False,91.65,1.85,4.86,93.12,-0.67,False,2.0,-0.42,False,3.75,1.32,False,0,NONE,False
2026-04-21,M3,1652,1581,27,59,1440,False,95.7,1.71,4.1,92.73,1.57,False,1.97,-0.74,False,3.95,0.2,False,0,NONE,False
2026-04-22,M3,1652,1574,33,55,1440,False,95.28,2.1,3.82,93.05,1.12,False,1.93,0.48,False,4.01,-0.26,False,0,NONE,False
2026-04-23,M3,1652,1572,28,46,1440,False,95.16,1.78,3.19,93.27,0.92,False,1.91,-0.41,False,4.01,-1.16,False,0,NONE,False
2026-04-24,M3,1652,1560,43,51,1440,False,94.43,2.76,3.54,93.41,0.48,False,1.92,2.58,True,3.88,-0.5,False,1,LOW,True
2026-04-25,M3,1156,1088,24,67,1440,False,94.12,2.21,4.65,93.67,0.23,False,1.95,0.7,False,3.81,1.26,False,0,NONE,False
2026-04-26,M3,1156,1068,22,47,1440,False,92.39,2.06,3.26,94.04,-1.13,False,1.99,0.19,False,3.83,-0.83,False,0,NONE,False
2026-04-27,M3,1652,1538,26,42,1440,False,93.1,1.69,2.92,94.06,-0.67,False,2.03,-1.02,False,3.76,-1.22,False,0,NONE,False
2026-04-28,M3,1652,1508,32,59,1440,False,91.28,2.12,4.1,94.11,-2.05,True,2.01,0.31,False,3.74,0.5,False,1,LOW,True
2026-04-29,M3,1652,1555,29,58,1440,False,94.13,1.86,4.03,93.92,0.13,False,2.04,-0.55,False,3.74,0.4,False,0,NONE,False
2026-04-30,M3,1652,1578,35,29,1440,False,95.52,2.22,2.01,93.93,1.01,False,2.02,0.59,False,3.79,-2.49,False,0,NONE,False
2026-05-01,M3,1652,1599,37,64,1440,False,96.79,2.31,4.44,94.16,1.7,False,2.05,0.78,False,3.73,0.86,False,0,NONE,False
2026-05-02,M3,1156,1105,22,71,1440,False,95.59,1.99,4.93,94.2,0.88,False,2.07,-0.23,False,3.82,1.34,False,0,NONE,False
2026-05-03,M3,1156,1084,24,60,1440,False,93.77,2.21,4.17,94.24,-0.29,False,2.02,0.62,False,3.92,0.28,False,0,NONE,False
2026-05-04,M3,1652,1642,34,54,1440,False,99.39,2.07,3.75,94.21,3.18,False,2.06,0.03,False,3.86,-0.13,False,0,NONE,False
2026-05-05,M3,1652,1580,25,47,1440,False,95.64,1.58,3.26,94.76,0.45,False,2.08,-1.79,False,3.78,-0.68,False,0,NONE,False
2026-05-06,M3,1652,1538,34,48,1440,False,93.1,2.21,3.33,94.76,-0.84,False,2.07,0.48,False,3.72,-0.51,False,0,NONE,False
2026-05-07,M3,1652,1622,26,56,1440,False,98.18,1.6,3.89,94.6,1.78,False,2.08,-1.61,False,3.68,0.27,False,0,NONE,False
2026-05-08,M3,1652,1505,25,46,1440,False,91.1,1.66,3.19,94.82,-1.67,False,2.06,-1.29,False,3.73,-0.72,False,0,NONE,False
2026-05-09,M3,1156,1070,20,70,1440,False,92.56,1.87,4.86,94.58,-0.83,False,1.98,-0.45,False,3.71,1.49,False,0,NONE,False
2026-05-10,M3,1156,1044,26,51,1440,False,90.31,2.49,3.54,94.47,-1.67,False,1.96,2.11,True,3.72,-0.23,False,1,LOW,True
2026-05-11,M3,1652,1554,25,64,1440,False,94.07,1.61,4.44,94.32,-0.09,False,1.99,-1.33,False,3.74,0.89,False,0,NONE,False
2026-05-12,M3,1652,1596,36,76,1440,False,96.61,2.26,5.28,94.39,0.83,False,1.99,0.93,False,3.85,1.86,False,0,NONE,False
2026-05-13,M3,1652,1506,30,64,1440,False,91.16,1.99,4.44,94.77,-1.41,False,2.0,-0.02,False,3.94,0.59,False,0,NONE,False
2026-05-14,M3,1652,1561,35,58,1440,False,94.49,2.24,4.03,94.56,-0.02,False,2.0,0.78,False,3.97,0.07,False,0,NONE,False
2026-05-15,M3,1652,1612,41,43,1440,False,97.58,2.54,2.99,94.48,1.14,False,2.01,1.77,False,4.11,-1.7,False,0,NONE,False
2026-05-16,M3,1156,1088,22,36,1440,False,94.12,2.02,2.5,94.54,-0.15,False,2.02,-0.01,False,4.01,-2.11,False,0,NONE,False
2026-05-17,M3,1156,1084,22,49,1440,False,93.77,2.03,3.4,94.43,-0.24,False,2.02,0.02,False,3.83,-0.57,False,0,NONE,False
2026-05-18,M3,1652,1560,27,71,1440,False,94.43,1.73,4.93,94.43,-0.0,False,2.01,-0.88,False,3.78,1.5,False,0,NONE,False
2026-05-19,M3,1652,1552,29,62,1440,False,93.95,1.87,4.31,94.08,-0.05,False,1.99,-0.36,False,3.86,0.54,False,0,NONE,False
2026-05-20,M3,1652,1548,25,52,1440,False,93.7,1.61,3.61,93.96,-0.11,False,2.01,-1.29,False,3.94,-0.4,False,0,NONE,False
2026-05-21,M3,1652,1522,29,35,1440,False,92.13,1.91,2.43,94.0,-0.81,False,1.97,-0.17,False,3.96,-1.9,False,0,NONE,False
2026-05-22,M3,1652,1546,32,65,1440,False,93.58,2.07,4.51,93.57,0.0,False,1.99,0.27,False,3.85,0.73,False,0,NONE,False
2026-05-23,M3,1156,1071,21,65,1440,False,92.65,1.96,4.51,93.75,-0.58,False,2.02,-0.2,False,3.95,0.63,False,0,NONE,False
2026-05-24,M3,1156,1041,28,46,1440,False,90.05,2.69,3.19,93.75,-1.96,False,2.02,2.33,True,3.92,-0.84,False,1,LOW,True
2026-05-25,M3,1652,1545,23,64,1440,False,93.52,1.49,4.44,93.74,-0.11,False,2.04,-1.74,False,3.9,0.61,False,0,NONE,False
2026-05-26,M3,1652,1545,34,49,1440,False,93.52,2.2,3.4,93.7,-0.09,False,2.03,0.52,False,3.9,-0.56,False,0,NONE,False
2026-05-27,M3,1652,1523,35,50,1440,False,92.19,2.3,3.47,93.48,-0.74,False,2.02,0.85,False,3.76,-0.37,False,0,NONE,False
2026-05-28,M3,1652,1563,26,53,1440,False,94.61,1.66,3.68,93.55,0.64,False,2.05,-1.16,False,3.69,-0.02,False,0,NONE,False
2026-05-29,M3,1652,1474,28,71,1440,False,89.23,1.9,4.93,93.56,-2.61,True,2.01,-0.31,False,3.67,1.63,False,1,LOW,True
2026-05-30,M3,1156,1100,31,61,1440,False,95.16,2.82,4.24,92.96,1.38,False,1.96,2.8,True,3.81,0.53,False,1,LOW,True
2026-05-31,M3,1156,1056,17,62,1440,False,91.35,1.61,4.31,93.04,-1.0,False,2.02,-1.06,False,3.93,0.52,False,0,NONE,False
2026-06-01,M3,1652,1549,25,42,1440,False,93.77,1.61,2.92,92.86,0.53,False,1.99,-0.95,False,4.0,-1.5,False,0,NONE,False
2026-06-02,M3,1652,1590,33,42,1440,False,96.25,2.08,2.92,92.81,2.04,False,1.98,0.25,False,3.85,-1.3,False,0,NONE,False
2026-06-03,M3,1652,1519,30,51,1440,False,91.95,1.97,3.54,92.98,-0.54,False,1.99,-0.06,False,3.75,-0.29,False,0,NONE,False
2026-06-04,M3,1652,1556,24,54,1440,False,94.19,1.54,3.75,92.85,0.7,False,2.02,-1.23,False,3.75,0.0,False,0,NONE,False
2026-06-05,M3,1652,1545,40,51,1440,False,93.52,2.59,3.54,93.0,0.27,False,1.99,1.45,False,3.84,-0.47,False,0,NONE,False
2026-06-06,M3,1156,1099,24,53,1440,False,95.07,2.18,3.68,93.0,1.08,False,2.03,0.34,False,3.77,-0.15,False,0,NONE,False
2026-06-07,M3,1156,1045,16,86,1440,False,90.4,1.53,5.97,93.17,-1.39,False,2.05,-1.17,False,3.72,3.88,True,1,LOW,True
2026-06-08,M3,1652,1576,28,54,1440,False,95.4,1.78,3.75,93.2,1.13,False,1.96,-0.44,False,3.91,-0.2,False,0,NONE,False
2026-06-09,M3,1652,1504,34,32,1440,False,91.04,2.26,2.22,93.33,-1.12,False,1.98,0.69,False,3.86,-2.05,False,0,NONE,False
2026-06-10,M3,1652,1563,35,61,1440,False,94.61,2.24,4.24,93.15,0.68,False,1.99,0.62,False,3.78,0.51,False,0,NONE,False
2026-06-11,M3,1652,1543,32,44,1440,False,93.4,2.07,3.06,93.32,0.03,False,1.98,0.22,False,3.84,-0.85,False,0,NONE,False
2026-06-12,M3,1652,1554,32,74,1440,False,94.07,2.06,5.14,93.24,0.39,False,2.01,0.12,False,3.79,1.44,False,0,NONE,False
2026-06-13,M3,1156,1093,19,49,1440,False,94.55,1.74,3.4,93.58,0.54,False,2.02,-0.73,False,3.81,-0.42,False,0,NONE,False
2026-06-14,M3,1156,1055,18,50,1440,False,91.26,1.71,3.47,93.54,-1.31,False,1.95,-0.74,False,3.75,-0.29,False,0,NONE,False
2026-06-15,M3,1652,1590,24,55,1440,False,96.25,1.51,3.82,93.53,1.55,False,1.95,-1.42,False,3.69,0.14,False,0,NONE,False
2026-06-16,M3,1652,1535,35,60,1440,False,92.92,2.28,4.17,93.71,-0.42,False,1.95,1.03,False,3.75,0.46,False,0,NONE,False
2026-06-17,M3,1652,1543,25,59,1440,False,93.4,1.62,4.1,93.47,-0.04,False,1.96,-1.02,False,3.84,0.29,False,0,NONE,False
2026-06-18,M3,1652,1590,28,75,1440,False,96.25,1.76,5.21,93.58,1.57,False,1.94,-0.51,False,3.88,1.5,False,0,NONE,False
2026-06-19,M3,1652,1534,35,27,1440,False,92.86,2.28,1.88,93.72,-0.47,False,1.95,0.99,False,3.98,-2.2,False,0,NONE,False
2026-06-20,M3,1156,1105,19,64,1440,False,95.59,1.72,4.44,93.68,1.03,False,1.93,-0.72,False,3.86,0.52,False,0,NONE,False
2026-06-21,M3,1156,1068,26,54,1440,False,92.39,2.43,3.75,93.71,-0.7,False,1.9,1.85,False,3.92,-0.15,False,0,NONE,False
2026-06-22,M3,1652,1537,31,81,1440,False,93.04,2.02,5.62,93.86,-0.48,False,1.96,0.19,False,3.76,1.97,False,0,NONE,False
2026-06-23,M3,1652,1551,32,36,1440,False,93.89,2.06,2.5,93.69,0.12,False,1.98,0.27,False,3.89,-1.31,False,0,NONE,False
2026-06-24,M3,1652,1535,19,34,1440,False,92.92,1.24,2.36,93.89,-0.67,False,1.96,-2.53,False,3.91,-1.5,False,0,NONE,False
2026-06-25,M3,1652,1567,36,57,1440,False,94.85,2.3,3.96,93.77,0.74,False,1.89,1.22,False,3.78,0.16,False,0,NONE,False
2026-06-26,M3,1652,1527,22,38,1440,False,92.43,1.44,2.64,93.87,-0.98,False,1.91,-1.35,False,3.84,-1.1,False,0,NONE,False
2026-06-27,M3,1156,1082,24,57,1440,False,93.6,2.22,3.96,93.76,-0.1,False,1.86,0.97,False,3.67,0.28,False,0,NONE,False
2026-06-28,M3,1156,1075,14,51,1440,False,92.99,1.3,3.54,93.69,-0.46,False,1.9,-1.59,False,3.71,-0.16,False,0,NONE,False
2026-06-29,M3,1652,1527,36,48,1440,False,92.43,2.36,3.33,93.81,-1.02,False,1.87,1.21,False,3.71,-0.36,False,0,NONE,False
2026-01-01,M4,1460,1352,34,46,1440,False,92.6,2.51,3.19,,,False,,,False,,,False,0,NONE,False
2026-01-02,M4,1460,1384,28,34,1440,False,94.79,2.02,2.36,,,False,,,False,,,False,0,NONE,False
